"Transaction","total","OneItems","TwoItems","ThreeItems","FourItems","CashPay","CreditPay","OnlineWalletPay"
7502,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7503,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7504,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7505,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7506,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7507,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7508,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
7509,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
7510,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7511,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7512,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7513,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7514,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7515,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7516,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7517,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7518,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7519,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7520,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7521,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7522,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7523,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7524,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7525,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
7526,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7527,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7528,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
7529,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7530,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7531,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7532,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7533,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7534,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7535,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7536,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
7537,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7538,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7539,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7540,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7541,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7542,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7543,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7544,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7545,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7546,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7547,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7548,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7549,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7550,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7551,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7552,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7553,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7554,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7555,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7556,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7557,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7558,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7559,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7560,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7561,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7562,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7563,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7564,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7565,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7566,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7567,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7568,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7569,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7570,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7571,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7572,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7573,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7574,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7575,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7576,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7577,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7578,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7579,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7580,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7581,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7582,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7583,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7584,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
7585,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7586,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7587,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7588,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7589,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7590,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7591,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7592,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7593,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7594,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7595,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7596,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7597,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7598,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7599,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7600,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7601,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7602,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7603,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7604,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7605,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7606,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7607,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7608,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7609,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7610,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7611,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7612,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7613,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7614,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7615,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7616,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7617,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7618,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7619,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7620,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7621,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
7622,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7623,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7624,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7625,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7626,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7627,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7628,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7629,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7630,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7631,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7632,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7633,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7634,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7635,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
7636,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7637,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7638,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7639,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7640,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7641,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7642,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7643,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7644,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
7645,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7646,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7647,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7648,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7649,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7650,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7651,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7652,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7653,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7654,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7655,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7656,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7657,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7658,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7659,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7660,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7661,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7663,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7664,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7665,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7666,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7667,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7668,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7669,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7670,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7671,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7672,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7673,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7674,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7675,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7676,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7677,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7678,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7679,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7680,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7681,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7682,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7683,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
7684,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
7685,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7686,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7687,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7688,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7689,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7690,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7691,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7692,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7693,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7694,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7695,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7696,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7697,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7698,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7699,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7700,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7701,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7702,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7703,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7704,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7705,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7706,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7707,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7708,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7709,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7710,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7711,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7712,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7713,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
7714,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7715,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7716,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7717,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7718,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7719,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7720,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7721,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7722,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7723,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7724,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7725,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7726,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7727,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7728,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7729,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7730,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7731,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7732,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7733,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7734,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7735,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7736,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7737,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7738,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7739,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7740,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
7741,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7742,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7743,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7744,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7745,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7746,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7747,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7748,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7749,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7750,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
7751,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7753,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7754,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
7755,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7756,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7757,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7758,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7759,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7760,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7761,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7762,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7763,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7764,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7765,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7766,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7767,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7768,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7769,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7770,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7771,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7772,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
7773,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7774,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7775,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7776,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7777,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7778,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7779,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7780,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7781,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7782,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7783,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7784,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7785,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7786,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7787,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7788,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7789,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7790,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7791,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7792,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
7793,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7794,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7795,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7796,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
7797,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7798,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7799,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7800,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7801,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7802,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7803,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7804,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7805,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7806,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7807,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7808,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7809,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7810,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7811,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7812,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7813,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7814,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7815,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7816,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7817,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7818,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7819,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7820,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7821,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7822,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7823,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7824,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7825,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7826,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7827,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7828,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7829,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7830,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
7831,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
7832,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7833,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7834,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7835,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7836,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7837,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7838,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7839,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7840,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7841,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7842,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7843,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7844,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7845,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7846,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7847,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7848,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
7849,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7850,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7851,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
